1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4
0.81825,0.885916667,1.000302326,1.071552632,1.128628571,1.156451613,1.174642857,1.2044,1.23,1.178714286,1.177,1.173894737,1.121764706,0.982666667,0.801666667,0.795714286,0.631846154,0.409666667,0.419818182,0.371363636,0.2849,0.242,0.202222222,0.158575,0.079655556,0.028185714,0.0031515,1.85E-05,3.79E-10,1.75E-20
